Data,Produto,Quantidade,Valor,Região
24/02/2024,Lápis,125,51.73,Mato Grosso do Sul
24/02/2024,Caderno,375,218.8,Rio de Janeiro
24/02/2024,Caneta,119,55.77,Rio Grande do Sul
24/02/2024,Borracha,174,132.29,Espírito Santo
24/02/2024,Lápis,768,672.07,Minas Gerais
24/02/2024,Borracha,526,35.8,Minas Gerais
25/02/2024,Caneta,283,75.67,Rio Grande do Sul
25/02/2024,Lápis,225,175.7,Rio Grande do Sul
25/02/2024,Caneta,88,29.46,Distrito Federal
25/02/2024,Caneta,883,613.59,Rio de Janeiro
25/02/2024,Lápis,19,13.35,Bahia
25/02/2024,Agenda,73,49.94,Rio Grande do Norte
25/02/2024,Caderno,418,289.39,Rio Grande do Sul
25/02/2024,Lápis,376,278.35,Paraná
25/02/2024,Lápis,351,329.88,Santa Catarina
25/02/2024,Lápis,747,395.54,Rio de Janeiro
25/02/2024,Caneta,199,136.93,Mato Grosso
25/02/2024,Lápis,291,146.04,Rio Grande do Sul
25/02/2024,Borracha,16,5.54,Acre
26/02/2024,Caneta,144,17.64,Distrito Federal
26/02/2024,Borracha,330,88.94,Rio Grande do Sul
26/02/2024,Caneta,688,403.03,Rio de Janeiro
26/02/2024,Caneta,88,41.68,Mato Grosso do Sul
26/02/2024,Borracha,105,65.09,Distrito Federal
26/02/2024,Borracha,777,739.01,São Paulo
26/02/2024,Caneta,180,153.43,Mato Grosso do Sul
26/02/2024,Estojo,22,13.18,Goiás
26/02/2024,Lápis,504,130.86,São Paulo
26/02/2024,Caneta,997,829.61,Rio de Janeiro
26/02/2024,Borracha,995,911.79,Rio de Janeiro
26/02/2024,Caneta,130,74.82,Goiás
27/02/2024,Borracha,571,148.09,São Paulo
27/02/2024,Borracha,265,165.12,Rio de Janeiro
27/02/2024,Borracha,427,97.39,Rio Grande do Sul
27/02/2024,Caneta,330,262.83,Paraná
27/02/2024,Caneta,682,68.09,Espírito Santo
27/02/2024,Borracha,311,194.8,Paraná
27/02/2024,Borracha,53,11.19,Alagoas
27/02/2024,Borracha,739,708.79,Minas Gerais
27/02/2024,Estojo,707,487.85,Rio de Janeiro
28/02/2024,Borracha,89,12.69,Paraná
28/02/2024,Estojo,187,17.27,Goiás
28/02/2024,Lápis,90,34.55,Paraná
28/02/2024,Borracha,902,491.6,Minas Gerais
28/02/2024,Borracha,33,16.16,Piauí
28/02/2024,Caderno,374,122.57,São Paulo
29/02/2024,Borracha,209,29.25,Paraná
29/02/2024,Lápis,68,13.28,Goiás
29/02/2024,Caneta,472,392.68,Paraná
29/02/2024,Caderno,842,800.53,São Paulo
29/02/2024,Borracha,826,552.28,Rio de Janeiro
29/02/2024,Lápis,893,766.53,São Paulo
01/03/2024,Caneta,157,116.77,Rio de Janeiro
01/03/2024,Lápis,421,212.31,Paraná
01/03/2024,Lápis,305,106.3,Rio Grande do Sul
01/03/2024,Lápis,459,153.04,Paraná
01/03/2024,Estojo,761,590.47,Minas Gerais
01/03/2024,Caneta,54,36.19,Bahia
01/03/2024,Caneta,419,64.17,Rio de Janeiro
01/03/2024,Caderno,273,176.7,Minas Gerais
01/03/2024,Estojo,194,82.08,Mato Grosso do Sul
01/03/2024,Borracha,79,14.29,Goiás
01/03/2024,Borracha,154,38.09,Paraná
01/03/2024,Lápis,835,697.22,Espírito Santo
02/03/2024,Lápis,616,610.64,Rio de Janeiro
02/03/2024,Lápis,176,85.53,Espírito Santo
02/03/2024,Caderno,453,86.94,Rio Grande do Sul
02/03/2024,Caderno,69,67.24,Paraná
02/03/2024,Caderno,93,85.01,Paraná
02/03/2024,Caneta,645,506.44,Minas Gerais
02/03/2024,Caneta,262,20.78,Rio Grande do Sul
02/03/2024,Caneta,443,184.12,Rio Grande do Sul
03/03/2024,Borracha,963,389.4,Espírito Santo
03/03/2024,Lápis,73,15.93,Paraná
03/03/2024,Agenda,811,679.84,Espírito Santo
03/03/2024,Borracha,189,50.33,Rio de Janeiro
03/03/2024,Lápis,481,361.36,São Paulo
03/03/2024,Borracha,728,72.25,Rio de Janeiro
03/03/2024,Lápis,743,53.38,Rio de Janeiro
03/03/2024,Caderno,144,23.44,Goiás
03/03/2024,Caneta,936,461.74,São Paulo
03/03/2024,Agenda,926,758.52,Rio de Janeiro
03/03/2024,Caneta,102,84.04,Mato Grosso
03/03/2024,Caneta,522,95.88,São Paulo
03/03/2024,Lápis,158,55.99,Mato Grosso do Sul
03/03/2024,Lápis,60,58.59,Paraná
04/03/2024,Caderno,314,25.82,Paraná
04/03/2024,Borracha,924,121.65,Minas Gerais
04/03/2024,Lápis,757,606.81,São Paulo
04/03/2024,Lápis,302,113.16,São Paulo
04/03/2024,Borracha,274,166.92,São Paulo
04/03/2024,Lápis,57,53.46,Paraná
04/03/2024,Caneta,587,301.45,Minas Gerais
04/03/2024,Caderno,151,150.6,Distrito Federal
04/03/2024,Caderno,201,118.63,Espírito Santo
05/03/2024,Borracha,249,99.18,Rio de Janeiro
05/03/2024,Caneta,96,38.36,Paraná
05/03/2024,Lápis,487,35.75,Rio Grande do Sul
05/03/2024,Caneta,465,266.88,Rio de Janeiro
05/03/2024,Lápis,154,140.41,Espírito Santo
06/03/2024,Borracha,572,423.05,São Paulo
06/03/2024,Lápis,378,206.54,Paraná
06/03/2024,Borracha,232,132.62,Paraná
06/03/2024,Lápis,419,222.47,Rio Grande do Sul
06/03/2024,Lápis,20,17.47,Goiás
06/03/2024,Agenda,895,408.07,Minas Gerais
06/03/2024,Lápis,22,8.07,Pernambuco
06/03/2024,Lápis,163,129.3,Santa Catarina
06/03/2024,Caneta,161,40.97,Goiás
06/03/2024,Lápis,806,381.54,Rio de Janeiro
07/03/2024,Borracha,583,294.59,Minas Gerais
07/03/2024,Caneta,764,264.13,Minas Gerais
07/03/2024,Borracha,806,424.05,São Paulo
07/03/2024,Lápis,408,356.8,Santa Catarina
07/03/2024,Borracha,862,352.59,Espírito Santo
07/03/2024,Lápis,367,320.11,Espírito Santo
07/03/2024,Lápis,654,511.32,Rio de Janeiro
07/03/2024,Lápis,491,94.08,Santa Catarina
07/03/2024,Borracha,124,79.61,Rio de Janeiro
07/03/2024,Borracha,190,131.07,Rio de Janeiro
07/03/2024,Estojo,299,286.53,Paraná
08/03/2024,Caderno,62,48.91,Rio Grande do Sul
08/03/2024,Lápis,65,22.64,Distrito Federal
08/03/2024,Lápis,800,455.05,São Paulo
08/03/2024,Lápis,499,383.55,Rio Grande do Sul
08/03/2024,Caneta,143,65.34,Goiás
08/03/2024,Caneta,712,73.62,Rio de Janeiro
09/03/2024,Estojo,148,44.62,Mato Grosso
09/03/2024,Lápis,480,317.48,Santa Catarina
09/03/2024,Borracha,637,593.77,Rio de Janeiro
09/03/2024,Lápis,436,56.44,Paraná
09/03/2024,Caneta,114,60.47,Paraná
09/03/2024,Caneta,134,130.44,Espírito Santo
09/03/2024,Estojo,446,387.33,Rio de Janeiro
09/03/2024,Lápis,412,64.54,Minas Gerais
09/03/2024,Lápis,785,661.61,Minas Gerais
09/03/2024,Caneta,363,98.78,Rio Grande do Sul
09/03/2024,Estojo,198,53.12,Paraná
09/03/2024,Lápis,193,155.89,Rio de Janeiro
10/03/2024,Caneta,446,139.59,Santa Catarina
10/03/2024,Caneta,93,55.82,Rio Grande do Norte
10/03/2024,Lápis,676,295.55,Minas Gerais
10/03/2024,Borracha,381,114.93,Santa Catarina
10/03/2024,Lápis,601,315.08,Rio de Janeiro
10/03/2024,Borracha,7,5.69,Rondônia
10/03/2024,Caneta,300,47.46,Rio de Janeiro
10/03/2024,Borracha,529,500.59,Rio de Janeiro
10/03/2024,Caneta,231,215.73,Rio de Janeiro
10/03/2024,Caderno,93,50.73,Distrito Federal
10/03/2024,Borracha,753,223.87,Rio de Janeiro
10/03/2024,Lápis,228,51.1,Paraná
10/03/2024,Caderno,873,663.59,São Paulo
11/03/2024,Borracha,43,9.87,Tocantins
11/03/2024,Caneta,480,53.97,Minas Gerais
11/03/2024,Borracha,304,51.98,Rio Grande do Sul
11/03/2024,Caderno,361,81.5,São Paulo
11/03/2024,Lápis,292,171.07,Rio Grande do Sul
11/03/2024,Caneta,572,404.01,Espírito Santo
11/03/2024,Borracha,415,347.66,Minas Gerais
11/03/2024,Lápis,882,619.2,Rio de Janeiro
11/03/2024,Caderno,171,91.18,Rio Grande do Sul
11/03/2024,Caneta,158,155.19,Goiás
11/03/2024,Borracha,274,106.65,Paraná
11/03/2024,Caneta,36,18.28,Amapá
12/03/2024,Caderno,987,906.67,São Paulo
12/03/2024,Borracha,679,297.17,Rio de Janeiro
12/03/2024,Lápis,197,180.38,Paraná
12/03/2024,Caneta,194,91.39,São Paulo
12/03/2024,Lápis,179,31.16,Mato Grosso
12/03/2024,Lápis,434,390.47,São Paulo
12/03/2024,Agenda,165,34.15,Rio Grande do Sul
12/03/2024,Caneta,293,252.95,Rio Grande do Sul
12/03/2024,Caneta,226,184.86,Paraná
12/03/2024,Caneta,423,339.64,Rio Grande do Sul
13/03/2024,Lápis,278,160.3,São Paulo
13/03/2024,Borracha,303,191.74,Paraná
13/03/2024,Lápis,108,25.64,Espírito Santo
13/03/2024,Caneta,181,141.58,Mato Grosso do Sul
13/03/2024,Agenda,103,39.54,Santa Catarina
13/03/2024,Caneta,164,117.29,Rio Grande do Sul
14/03/2024,Caderno,499,468.98,São Paulo
14/03/2024,Caderno,365,306.92,São Paulo
14/03/2024,Caneta,341,178.12,Rio Grande do Sul
14/03/2024,Lápis,22,16.11,Paraíba
14/03/2024,Lápis,53,31.88,Goiás
15/03/2024,Borracha,904,754.29,São Paulo
15/03/2024,Caneta,147,33.83,Santa Catarina
15/03/2024,Estojo,26,2.35,Pernambuco
15/03/2024,Lápis,496,285.84,Paraná
15/03/2024,Caneta,979,419.81,Minas Gerais
15/03/2024,Caderno,212,111.35,São Paulo
15/03/2024,Lápis,80,61.68,Piauí
15/03/2024,Caderno,583,432.57,São Paulo
15/03/2024,Borracha,354,28.25,Minas Gerais
15/03/2024,Caneta,242,173.51,Rio Grande do Sul
15/03/2024,Borracha,720,172.66,Rio de Janeiro
16/03/2024,Lápis,536,415.54,Minas Gerais
16/03/2024,Borracha,179,158.69,Minas Gerais
16/03/2024,Estojo,69,36.11,Santa Catarina
16/03/2024,Lápis,449,33.72,Santa Catarina
16/03/2024,Caneta,104,31.64,Rio Grande do Sul
16/03/2024,Borracha,47,20.84,Ceará
16/03/2024,Lápis,943,694.24,Minas Gerais
16/03/2024,Lápis,758,284.8,Minas Gerais
16/03/2024,Caneta,743,310.45,Espírito Santo
16/03/2024,Borracha,502,124.5,Rio de Janeiro
16/03/2024,Borracha,57,22.84,Goiás
16/03/2024,Borracha,389,208.9,Santa Catarina
16/03/2024,Caneta,805,250.13,Rio de Janeiro
16/03/2024,Caneta,154,124.66,Rio de Janeiro
16/03/2024,Borracha,196,76.82,Rio de Janeiro
17/03/2024,Lápis,447,329.74,Rio Grande do Sul
17/03/2024,Borracha,26,12.35,Rondônia
17/03/2024,Borracha,306,84.34,Espírito Santo
17/03/2024,Lápis,128,93.41,Paraná
17/03/2024,Lápis,148,141.45,Mato Grosso
18/03/2024,Borracha,157,123.1,Distrito Federal
18/03/2024,Caneta,170,9.99,Minas Gerais
18/03/2024,Caderno,162,119.55,Rio Grande do Sul
18/03/2024,Borracha,989,716.86,Espírito Santo
18/03/2024,Agenda,304,90.21,Rio de Janeiro
18/03/2024,Caderno,280,173.46,Rio de Janeiro
18/03/2024,Caneta,126,55.12,Paraná
18/03/2024,Lápis,692,306.19,Espírito Santo
18/03/2024,Estojo,291,68.56,Paraná
18/03/2024,Lápis,22,3.88,Mato Grosso do Sul
19/03/2024,Caderno,247,99.69,Santa Catarina
19/03/2024,Estojo,58,18.11,Santa Catarina
19/03/2024,Lápis,458,370.45,Rio de Janeiro
19/03/2024,Borracha,38,16.26,Rio Grande do Norte
19/03/2024,Borracha,155,32.39,Santa Catarina
20/03/2024,Lápis,383,72.3,Santa Catarina
20/03/2024,Borracha,404,321.81,Espírito Santo
20/03/2024,Caderno,741,611.19,Espírito Santo
20/03/2024,Caneta,122,61.35,Distrito Federal
20/03/2024,Borracha,139,17.49,Rio de Janeiro
20/03/2024,Borracha,165,137.53,Rio Grande do Sul
20/03/2024,Borracha,56,50.39,Goiás
21/03/2024,Caneta,726,110.32,Minas Gerais
21/03/2024,Caneta,146,57.3,Santa Catarina
21/03/2024,Caderno,187,78.67,Santa Catarina
21/03/2024,Caderno,678,423.93,Espírito Santo
21/03/2024,Lápis,21,12.16,Sergipe
21/03/2024,Agenda,333,161.09,Espírito Santo
21/03/2024,Lápis,90,80.06,Rio Grande do Norte
21/03/2024,Lápis,674,45.75,Espírito Santo
21/03/2024,Caderno,130,124.59,Distrito Federal
21/03/2024,Caneta,683,274.37,Minas Gerais
21/03/2024,Borracha,424,146.49,Paraná
22/03/2024,Lápis,689,304.92,Minas Gerais
22/03/2024,Caneta,815,515.14,Minas Gerais
22/03/2024,Lápis,50,47.57,Rondônia
22/03/2024,Caderno,502,261.98,Minas Gerais
22/03/2024,Lápis,359,48.09,Santa Catarina
22/03/2024,Borracha,22,20.23,Alagoas
22/03/2024,Lápis,275,98.84,São Paulo
22/03/2024,Caneta,296,266.35,São Paulo
22/03/2024,Caneta,839,639.44,São Paulo
22/03/2024,Lápis,355,314.01,Santa Catarina
22/03/2024,Caderno,82,48.89,Rio Grande do Norte
22/03/2024,Caderno,84,19.11,Mato Grosso do Sul
22/03/2024,Lápis,648,55.64,Minas Gerais
22/03/2024,Borracha,121,48.6,Mato Grosso
23/03/2024,Caneta,97,52.79,Rio Grande do Sul
23/03/2024,Lápis,136,54.88,Santa Catarina
23/03/2024,Borracha,129,35.1,Santa Catarina
23/03/2024,Borracha,114,91.13,Mato Grosso do Sul
23/03/2024,Caderno,105,15.47,Paraná
23/03/2024,Caneta,190,120.34,Goiás
23/03/2024,Borracha,278,277.15,Rio Grande do Sul
23/03/2024,Caneta,133,57.65,Mato Grosso do Sul
23/03/2024,Estojo,496,388.15,Minas Gerais
24/03/2024,Lápis,486,444.88,Rio de Janeiro
24/03/2024,Borracha,336,92.78,Minas Gerais
24/03/2024,Lápis,302,35.07,Rio Grande do Sul
24/03/2024,Caderno,412,210.06,Santa Catarina
24/03/2024,Lápis,340,101.05,Rio Grande do Sul
24/03/2024,Caneta,422,179.03,Rio Grande do Sul
24/03/2024,Lápis,419,158.19,Rio Grande do Sul
25/03/2024,Caneta,342,106.43,Paraná
25/03/2024,Lápis,205,116.0,Santa Catarina
25/03/2024,Caneta,998,76.37,São Paulo
25/03/2024,Borracha,173,69.98,Rio de Janeiro
25/03/2024,Caneta,695,600.11,Espírito Santo
25/03/2024,Lápis,943,826.57,Minas Gerais
25/03/2024,Lápis,397,266.48,Santa Catarina
25/03/2024,Lápis,259,18.24,Rio Grande do Sul
25/03/2024,Caneta,82,27.6,Santa Catarina
25/03/2024,Lápis,47,41.88,Amazonas
25/03/2024,Lápis,87,84.8,Pernambuco
25/03/2024,Lápis,821,647.38,Minas Gerais
25/03/2024,Lápis,169,160.15,Distrito Federal
25/03/2024,Lápis,481,32.94,Paraná
26/03/2024,Lápis,401,77.67,Paraná
26/03/2024,Borracha,492,444.34,Paraná
26/03/2024,Caneta,928,228.11,Minas Gerais
26/03/2024,Caneta,178,176.44,Minas Gerais
26/03/2024,Caderno,109,88.1,Minas Gerais
26/03/2024,Borracha,168,60.29,Rio Grande do Sul
27/03/2024,Agenda,41,14.19,Roraima
27/03/2024,Borracha,281,139.19,Rio Grande do Sul
27/03/2024,Lápis,187,62.27,Santa Catarina
27/03/2024,Caneta,491,387.84,Espírito Santo
27/03/2024,Caderno,991,275.37,Espírito Santo
27/03/2024,Caneta,69,34.16,Mato Grosso
28/03/2024,Caneta,261,134.66,Rio Grande do Sul
28/03/2024,Lápis,146,20.24,Minas Gerais
28/03/2024,Lápis,102,54.22,Espírito Santo
28/03/2024,Borracha,846,256.97,Minas Gerais
28/03/2024,Lápis,92,64.17,Rio Grande do Sul
28/03/2024,Agenda,432,269.51,Paraná
28/03/2024,Caneta,753,589.75,Minas Gerais
28/03/2024,Borracha,950,928.61,Minas Gerais
28/03/2024,Caneta,630,501.79,Espírito Santo
28/03/2024,Lápis,23,16.73,Acre
28/03/2024,Lápis,431,331.31,Rio Grande do Sul
28/03/2024,Caderno,199,151.45,Espírito Santo
28/03/2024,Borracha,80,41.61,Distrito Federal
28/03/2024,Caneta,461,325.43,Espírito Santo
29/03/2024,Caderno,290,137.3,Paraná
29/03/2024,Caneta,297,107.39,Rio Grande do Sul
29/03/2024,Borracha,337,104.0,Rio Grande do Sul
29/03/2024,Caderno,926,88.4,São Paulo
29/03/2024,Lápis,736,190.83,Espírito Santo
29/03/2024,Borracha,299,150.11,Paraná
29/03/2024,Borracha,334,330.44,Minas Gerais
29/03/2024,Caneta,60,35.13,Ceará
29/03/2024,Lápis,194,126.95,Paraná
29/03/2024,Borracha,116,94.73,Espírito Santo
29/03/2024,Lápis,827,402.65,Minas Gerais
29/03/2024,Caneta,648,187.34,Minas Gerais
30/03/2024,Borracha,922,322.65,Minas Gerais
30/03/2024,Borracha,320,29.17,Rio Grande do Sul
30/03/2024,Lápis,79,61.98,Paraná
30/03/2024,Caderno,30,1.82,Pará
30/03/2024,Lápis,990,104.49,Rio de Janeiro
30/03/2024,Lápis,629,483.32,São Paulo
30/03/2024,Caderno,413,105.37,Rio Grande do Sul
30/03/2024,Caderno,29,20.06,Paraíba
30/03/2024,Caderno,61,9.02,Santa Catarina
30/03/2024,Caderno,973,622.78,Espírito Santo
30/03/2024,Lápis,337,274.13,Espírito Santo
30/03/2024,Caderno,464,393.95,Rio Grande do Sul
30/03/2024,Lápis,288,270.89,Espírito Santo
31/03/2024,Lápis,816,182.2,Rio de Janeiro
31/03/2024,Borracha,333,45.03,Santa Catarina
31/03/2024,Caneta,952,796.37,São Paulo
31/03/2024,Caneta,222,119.64,São Paulo
31/03/2024,Lápis,444,212.83,Santa Catarina
31/03/2024,Agenda,35,9.8,Pará
31/03/2024,Borracha,82,20.6,Paraná
31/03/2024,Caneta,443,260.29,Paraná
31/03/2024,Estojo,349,160.03,Santa Catarina
31/03/2024,Lápis,283,161.83,Santa Catarina
01/04/2024,Lápis,90,61.13,Rio Grande do Sul
01/04/2024,Caneta,36,31.42,Pará
01/04/2024,Lápis,214,192.32,Paraná
01/04/2024,Lápis,73,72.37,Rio Grande do Sul
01/04/2024,Borracha,256,200.61,Rio Grande do Sul
02/04/2024,Caderno,650,55.03,Rio de Janeiro
02/04/2024,Estojo,139,79.63,Paraná
02/04/2024,Estojo,645,639.29,Rio de Janeiro
02/04/2024,Lápis,331,253.39,Paraná
02/04/2024,Estojo,425,423.45,Rio de Janeiro
02/04/2024,Borracha,913,813.17,Rio de Janeiro
02/04/2024,Caderno,779,64.06,Rio de Janeiro
02/04/2024,Lápis,271,172.76,Espírito Santo
02/04/2024,Borracha,86,10.29,Ceará
02/04/2024,Borracha,265,135.67,Espírito Santo
02/04/2024,Borracha,450,216.03,Rio de Janeiro
03/04/2024,Lápis,8,4.01,Amazonas
03/04/2024,Lápis,300,63.96,Paraná
03/04/2024,Borracha,444,317.98,Santa Catarina
03/04/2024,Caderno,357,158.09,Rio de Janeiro
03/04/2024,Borracha,683,652.56,Rio de Janeiro
03/04/2024,Lápis,456,247.94,São Paulo
03/04/2024,Agenda,706,297.26,Rio de Janeiro
03/04/2024,Caneta,943,598.3,Minas Gerais
04/04/2024,Lápis,166,37.33,Espírito Santo
04/04/2024,Borracha,242,74.29,Santa Catarina
04/04/2024,Borracha,396,303.16,Santa Catarina
04/04/2024,Estojo,14,1.01,Piauí
04/04/2024,Lápis,97,89.15,Rio Grande do Norte
04/04/2024,Lápis,78,10.8,Rio Grande do Sul
05/04/2024,Caneta,888,869.56,São Paulo
05/04/2024,Lápis,28,15.74,Pará
05/04/2024,Caneta,37,9.1,Bahia
05/04/2024,Caderno,199,136.35,Distrito Federal
05/04/2024,Lápis,407,360.26,São Paulo
05/04/2024,Borracha,952,186.06,São Paulo
05/04/2024,Borracha,244,121.22,Rio Grande do Sul
05/04/2024,Lápis,578,160.82,Espírito Santo
05/04/2024,Caneta,343,209.59,Rio Grande do Sul
05/04/2024,Lápis,331,138.03,São Paulo
05/04/2024,Lápis,753,251.04,Minas Gerais
05/04/2024,Caneta,768,173.37,Espírito Santo
06/04/2024,Borracha,336,68.02,Rio Grande do Sul
06/04/2024,Caneta,960,188.44,São Paulo
06/04/2024,Lápis,92,31.79,Sergipe
06/04/2024,Caneta,773,439.81,Espírito Santo
06/04/2024,Estojo,720,540.82,São Paulo
07/04/2024,Caneta,428,197.99,Paraná
07/04/2024,Caneta,771,230.52,Minas Gerais
07/04/2024,Estojo,275,82.68,Rio de Janeiro
07/04/2024,Borracha,405,390.06,Rio de Janeiro
07/04/2024,Lápis,253,107.07,Santa Catarina
08/04/2024,Lápis,184,80.14,São Paulo
08/04/2024,Caneta,38,24.2,Amapá
08/04/2024,Lápis,402,89.9,Rio Grande do Sul
08/04/2024,Lápis,738,613.64,Rio de Janeiro
08/04/2024,Lápis,18,1.13,Piauí
08/04/2024,Lápis,212,137.69,Rio Grande do Sul
08/04/2024,Lápis,236,127.31,Rio de Janeiro
08/04/2024,Estojo,186,65.88,Goiás
08/04/2024,Caneta,14,10.06,Sergipe
08/04/2024,Lápis,606,148.34,Rio de Janeiro
08/04/2024,Borracha,165,41.85,Mato Grosso do Sul
08/04/2024,Borracha,779,92.72,Minas Gerais
08/04/2024,Lápis,737,133.8,São Paulo
09/04/2024,Lápis,71,55.52,Piauí
09/04/2024,Borracha,168,34.45,Rio Grande do Sul
09/04/2024,Lápis,164,99.39,Distrito Federal
09/04/2024,Caneta,324,314.03,Rio Grande do Sul
09/04/2024,Lápis,267,154.8,Santa Catarina
09/04/2024,Caneta,413,216.53,Espírito Santo
09/04/2024,Lápis,322,210.04,São Paulo
09/04/2024,Lápis,85,41.44,Maranhão
10/04/2024,Caderno,169,99.5,Santa Catarina
10/04/2024,Lápis,195,178.93,Rio Grande do Sul
10/04/2024,Caneta,699,376.37,Minas Gerais
10/04/2024,Lápis,127,16.4,São Paulo
10/04/2024,Borracha,131,40.26,Minas Gerais
10/04/2024,Caderno,340,28.88,Rio de Janeiro
10/04/2024,Estojo,225,148.84,Santa Catarina
10/04/2024,Borracha,640,207.93,Rio de Janeiro
10/04/2024,Borracha,229,122.22,Santa Catarina
10/04/2024,Borracha,656,623.67,São Paulo
10/04/2024,Caneta,313,212.87,Rio Grande do Sul
11/04/2024,Caneta,299,180.86,Rio Grande do Sul
11/04/2024,Caneta,704,677.0,Minas Gerais
11/04/2024,Caderno,116,48.27,Goiás
11/04/2024,Lápis,54,26.48,Goiás
11/04/2024,Borracha,124,25.23,Minas Gerais
11/04/2024,Borracha,130,112.1,São Paulo
11/04/2024,Caneta,139,52.43,Minas Gerais
11/04/2024,Lápis,610,177.72,Rio de Janeiro
11/04/2024,Lápis,53,51.67,Rio Grande do Sul
11/04/2024,Lápis,957,310.0,Minas Gerais
11/04/2024,Lápis,79,71.31,Santa Catarina
11/04/2024,Borracha,87,71.68,Rio Grande do Norte
12/04/2024,Caneta,178,112.07,Rio Grande do Sul
12/04/2024,Caderno,801,422.47,Minas Gerais
12/04/2024,Caneta,61,13.68,Paraíba
12/04/2024,Borracha,69,20.27,Paraná
12/04/2024,Lápis,426,281.49,Santa Catarina
12/04/2024,Estojo,183,100.69,São Paulo
13/04/2024,Caneta,154,18.25,Espírito Santo
13/04/2024,Caneta,43,8.8,Amazonas
13/04/2024,Caneta,645,183.45,Rio de Janeiro
13/04/2024,Borracha,222,202.84,Espírito Santo
13/04/2024,Lápis,325,199.5,Paraná
13/04/2024,Caneta,140,66.83,Minas Gerais
13/04/2024,Borracha,161,44.26,Rio de Janeiro
13/04/2024,Caderno,107,52.08,São Paulo
13/04/2024,Lápis,282,94.52,Paraná
13/04/2024,Caneta,674,355.46,Rio de Janeiro
13/04/2024,Caderno,106,78.32,São Paulo
13/04/2024,Lápis,66,58.34,Maranhão
13/04/2024,Agenda,174,33.18,Paraná
13/04/2024,Lápis,386,93.28,Minas Gerais
14/04/2024,Caneta,29,11.64,Ceará
14/04/2024,Agenda,543,526.28,Rio de Janeiro
14/04/2024,Borracha,105,47.87,Rio de Janeiro
14/04/2024,Borracha,141,124.0,Mato Grosso
14/04/2024,Caneta,125,116.34,Santa Catarina
14/04/2024,Caderno,663,235.47,Minas Gerais
14/04/2024,Caderno,199,78.87,Santa Catarina
14/04/2024,Caderno,429,64.93,Paraná
14/04/2024,Borracha,746,118.3,São Paulo
14/04/2024,Borracha,534,503.52,São Paulo
14/04/2024,Caderno,102,5.6,Mato Grosso do Sul
14/04/2024,Lápis,76,40.11,Ceará
14/04/2024,Caneta,110,104.61,São Paulo
15/04/2024,Caderno,162,84.5,Rio de Janeiro
15/04/2024,Caderno,492,215.19,Santa Catarina
15/04/2024,Estojo,948,930.95,Rio de Janeiro
15/04/2024,Lápis,671,333.24,Espírito Santo
15/04/2024,Caderno,187,11.01,Paraná
15/04/2024,Lápis,110,84.49,Paraná
15/04/2024,Caderno,273,29.36,Minas Gerais
15/04/2024,Lápis,581,274.61,Minas Gerais
15/04/2024,Borracha,464,226.88,Santa Catarina
15/04/2024,Borracha,268,128.55,Santa Catarina
15/04/2024,Caneta,641,232.72,São Paulo
15/04/2024,Borracha,97,88.41,Paraíba
15/04/2024,Estojo,121,97.74,Paraná
16/04/2024,Borracha,537,468.75,Minas Gerais
16/04/2024,Lápis,626,452.73,Rio de Janeiro
16/04/2024,Lápis,551,244.81,Espírito Santo
16/04/2024,Lápis,373,67.24,Rio de Janeiro
16/04/2024,Caderno,722,564.52,São Paulo
17/04/2024,Caneta,628,460.27,Minas Gerais
17/04/2024,Lápis,790,733.1,São Paulo
17/04/2024,Caderno,652,256.59,São Paulo
17/04/2024,Caderno,622,614.93,Minas Gerais
17/04/2024,Caneta,155,37.34,Minas Gerais
17/04/2024,Borracha,282,263.22,Espírito Santo
17/04/2024,Borracha,296,256.29,Espírito Santo
17/04/2024,Caderno,744,663.83,Espírito Santo
17/04/2024,Borracha,195,149.59,Santa Catarina
17/04/2024,Caneta,192,173.38,Rio Grande do Sul
18/04/2024,Borracha,358,351.71,Santa Catarina
18/04/2024,Lápis,374,69.51,Espírito Santo
18/04/2024,Caneta,993,201.89,Espírito Santo
18/04/2024,Borracha,492,155.86,Paraná
18/04/2024,Agenda,499,158.28,Rio Grande do Sul
18/04/2024,Lápis,213,79.54,Paraná
19/04/2024,Lápis,863,612.98,Espírito Santo
19/04/2024,Borracha,367,232.69,Espírito Santo
19/04/2024,Borracha,80,32.44,Sergipe
19/04/2024,Caderno,601,289.26,São Paulo
19/04/2024,Borracha,152,94.85,Mato Grosso do Sul
19/04/2024,Lápis,680,317.67,Minas Gerais
19/04/2024,Lápis,62,44.37,Goiás
19/04/2024,Borracha,127,113.66,Espírito Santo
19/04/2024,Lápis,395,283.85,Minas Gerais
19/04/2024,Caneta,881,777.52,Espírito Santo
19/04/2024,Caderno,487,246.31,Minas Gerais
19/04/2024,Caderno,302,234.79,Santa Catarina
19/04/2024,Lápis,39,12.51,Alagoas
20/04/2024,Lápis,172,150.35,Rio de Janeiro
20/04/2024,Lápis,415,173.85,Paraná
20/04/2024,Caneta,288,26.99,Paraná
20/04/2024,Lápis,184,73.09,Mato Grosso do Sul
20/04/2024,Lápis,256,87.11,Rio Grande do Sul
20/04/2024,Caderno,168,144.26,Minas Gerais
21/04/2024,Caneta,150,115.23,Mato Grosso
21/04/2024,Lápis,31,9.31,Maranhão
21/04/2024,Caneta,45,38.87,Distrito Federal
